dataset_id,subject_id,trial_id,t,aoi,aoi_data_id
9,3,26,-27400,other,34324
9,3,26,-27375,other,34325
9,3,26,-27350,other,34326
9,3,26,-27325,other,34327
9,3,26,-27300,other,34328
9,3,26,-27275,other,34329
9,3,26,-27250,other,34330
9,3,26,-27225,other,34331
9,3,26,-27200,other,34332
9,3,26,-27175,other,34333
9,3,26,-27150,other,34334
9,3,26,-27125,other,34335
9,3,26,-27100,other,34336
9,3,26,-27075,other,34337
9,3,26,-27050,other,34338
9,3,26,-27025,other,34339
9,3,26,-27000,other,34340
9,3,26,-26975,other,34341
9,3,26,-26950,other,34342
9,3,26,-26925,other,34343
9,3,26,-26900,other,34344
9,3,26,-26875,other,34345
9,3,26,-26850,other,34346
9,3,26,-26825,other,34347
9,3,26,-26800,other,34348
9,3,26,-26775,other,34349
9,3,26,-26750,other,34350
9,3,26,-26725,other,34351
9,3,26,-26700,other,34352
9,3,26,-26675,other,34353
9,3,26,-26650,other,34354
9,3,26,-26625,other,34355
9,3,26,-26600,other,34356
9,3,26,-26575,other,34357
9,3,26,-26550,other,34358
9,3,26,-26525,other,34359
9,3,26,-26500,other,34360
9,3,26,-26475,other,34361
9,3,26,-26450,other,34362
9,3,26,-26425,other,34363
9,3,26,-26400,other,34364
9,3,26,-26375,other,34365
9,3,26,-26350,other,34366
9,3,26,-26325,other,34367
9,3,26,-26300,other,34368
9,3,26,-26275,other,34369
9,3,26,-26250,other,34370
9,3,26,-26225,other,34371
9,3,26,-26200,other,34372
9,3,26,-26175,other,34373
9,3,26,-26150,other,34374
9,3,26,-26125,other,34375
9,3,26,-26100,other,34376
9,3,26,-26075,other,34377
9,3,26,-26050,other,34378
9,3,26,-26025,other,34379
9,3,26,-26000,other,34380
9,3,26,-25975,other,34381
9,3,26,-25950,other,34382
9,3,26,-25925,other,34383
9,3,26,-25900,other,34384
9,3,26,-25875,other,34385
9,3,26,-25850,other,34386
9,3,26,-25825,other,34387
9,3,26,-25800,other,34388
9,3,26,-25775,other,34389
9,3,26,-25750,other,34390
9,3,26,-25725,other,34391
9,3,26,-25700,other,34392
9,3,26,-25675,other,34393
9,3,26,-25650,other,34394
9,3,26,-25625,other,34395
9,3,26,-25600,other,34396
9,3,26,-25575,other,34397
9,3,26,-25550,other,34398
9,3,26,-25525,other,34399
9,3,26,-25500,other,34400
9,3,26,-25475,other,34401
9,3,26,-25450,other,34402
9,3,26,-25425,other,34403
9,3,26,-25400,other,34404
9,3,26,-25375,other,34405
9,3,26,-25350,other,34406
9,3,26,-25325,other,34407
9,3,26,-25300,other,34408
9,3,26,-25275,other,34409
9,3,26,-25250,other,34410
9,3,26,-25225,other,34411
9,3,26,-25200,other,34412
9,3,26,-25175,other,34413
9,3,26,-25150,other,34414
9,3,26,-25125,other,34415
9,3,26,-25100,other,34416
9,3,26,-25075,other,34417
9,3,26,-25050,other,34418
9,3,26,-25025,other,34419
9,3,26,-25000,other,34420
9,3,26,-24975,other,34421
9,3,26,-24950,other,34422
9,3,26,-24925,other,34423
9,3,26,-24900,other,34424
9,3,26,-24875,other,34425
9,3,26,-24850,other,34426
9,3,26,-24825,other,34427
9,3,26,-24800,other,34428
9,3,26,-24775,other,34429
9,3,26,-24750,other,34430
9,3,26,-24725,other,34431
9,3,26,-24700,other,34432
9,3,26,-24675,other,34433
9,3,26,-24650,other,34434
9,3,26,-24625,other,34435
9,3,26,-24600,other,34436
9,3,26,-24575,other,34437
9,3,26,-24550,other,34438
9,3,26,-24525,other,34439
9,3,26,-24500,other,34440
9,3,26,-24475,other,34441
9,3,26,-24450,other,34442
9,3,26,-24425,other,34443
9,3,26,-24400,other,34444
9,3,26,-24375,other,34445
9,3,26,-24350,other,34446
9,3,26,-24325,other,34447
9,3,26,-24300,other,34448
9,3,26,-24275,other,34449
9,3,26,-24250,other,34450
9,3,26,-24225,other,34451
9,3,26,-24200,other,34452
9,3,26,-24175,other,34453
9,3,26,-24150,other,34454
9,3,26,-24125,other,34455
9,3,26,-24100,other,34456
9,3,26,-24075,other,34457
9,3,26,-24050,other,34458
9,3,26,-24025,other,34459
9,3,26,-24000,other,34460
9,3,26,-23975,other,34461
9,3,26,-23950,other,34462
9,3,26,-23925,other,34463
9,3,26,-23900,other,34464
9,3,26,-23875,other,34465
9,3,26,-23850,other,34466
9,3,26,-23825,other,34467
9,3,26,-23800,other,34468
9,3,26,-23775,other,34469
9,3,26,-23750,other,34470
9,3,26,-23725,other,34471
9,3,26,-23700,other,34472
9,3,26,-23675,other,34473
9,3,26,-23650,other,34474
9,3,26,-23625,other,34475
9,3,26,-23600,other,34476
9,3,26,-23575,other,34477
9,3,26,-23550,other,34478
9,3,26,-23525,other,34479
9,3,26,-23500,other,34480
9,3,26,-23475,other,34481
9,3,26,-23450,other,34482
9,3,26,-23425,other,34483
9,3,26,-23400,other,34484
9,3,26,-23375,other,34485
9,3,26,-23350,other,34486
9,3,26,-23325,other,34487
9,3,26,-23300,other,34488
9,3,26,-23275,other,34489
9,3,26,-23250,other,34490
9,3,26,-23225,other,34491
9,3,26,-23200,other,34492
9,3,26,-23175,other,34493
9,3,26,-23150,other,34494
9,3,26,-23125,other,34495
9,3,26,-23100,other,34496
9,3,26,-23075,other,34497
9,3,26,-23050,other,34498
9,3,26,-23025,other,34499
9,3,26,-23000,other,34500
9,3,26,-22975,other,34501
9,3,26,-22950,other,34502
9,3,26,-22925,other,34503
9,3,26,-22900,other,34504
9,3,26,-22875,other,34505
9,3,26,-22850,other,34506
9,3,26,-22825,other,34507
9,3,26,-22800,other,34508
9,3,26,-22775,other,34509
9,3,26,-22750,other,34510
9,3,26,-22725,other,34511
9,3,26,-22700,other,34512
9,3,26,-22675,other,34513
9,3,26,-22650,other,34514
9,3,26,-22625,other,34515
9,3,26,-22600,other,34516
9,3,26,-22575,other,34517
9,3,26,-22550,other,34518
9,3,26,-22525,other,34519
9,3,26,-22500,other,34520
9,3,26,-22475,other,34521
9,3,26,-22450,other,34522
9,3,26,-22425,other,34523
9,3,26,-22400,other,34524
9,3,26,-22375,other,34525
9,3,26,-22350,other,34526
9,3,26,-22325,other,34527
9,3,26,-22300,other,34528
9,3,26,-22275,other,34529
9,3,26,-22250,other,34530
9,3,26,-22225,other,34531
9,3,26,-22200,other,34532
9,3,26,-22175,other,34533
9,3,26,-22150,other,34534
9,3,26,-22125,other,34535
9,3,26,-22100,other,34536
9,3,26,-22075,other,34537
9,3,26,-22050,other,34538
9,3,26,-22025,other,34539
9,3,26,-22000,other,34540
9,3,26,-21975,other,34541
9,3,26,-21950,other,34542
9,3,26,-21925,other,34543
9,3,26,-21900,other,34544
9,3,26,-21875,other,34545
9,3,26,-21850,other,34546
9,3,26,-21825,other,34547
9,3,26,-21800,other,34548
9,3,26,-21775,other,34549
9,3,26,-21750,other,34550
9,3,26,-21725,other,34551
9,3,26,-21700,other,34552
9,3,26,-21675,other,34553
9,3,26,-21650,other,34554
9,3,26,-21625,other,34555
9,3,26,-21600,other,34556
9,3,26,-21575,other,34557
9,3,26,-21550,other,34558
9,3,26,-21525,other,34559
9,3,26,-21500,other,34560
9,3,26,-21475,other,34561
9,3,26,-21450,other,34562
9,3,26,-21425,other,34563
9,3,26,-21400,other,34564
9,3,26,-21375,other,34565
9,3,26,-21350,other,34566
9,3,26,-21325,other,34567
9,3,26,-21300,other,34568
9,3,26,-21275,other,34569
9,3,26,-21250,other,34570
9,3,26,-21225,other,34571
9,3,26,-21200,other,34572
9,3,26,-21175,other,34573
9,3,26,-21150,other,34574
9,3,26,-21125,other,34575
9,3,26,-21100,other,34576
9,3,26,-21075,other,34577
9,3,26,-21050,other,34578
9,3,26,-21025,other,34579
9,3,26,-21000,other,34580
9,3,26,-20975,other,34581
9,3,26,-20950,other,34582
9,3,26,-20925,other,34583
9,3,26,-20900,other,34584
9,3,26,-20875,other,34585
9,3,26,-20850,other,34586
9,3,26,-20825,other,34587
9,3,26,-20800,other,34588
9,3,26,-20775,other,34589
9,3,26,-20750,other,34590
9,3,26,-20725,other,34591
9,3,26,-20700,other,34592
9,3,26,-20675,other,34593
9,3,26,-20650,other,34594
9,3,26,-20625,other,34595
9,3,26,-20600,other,34596
9,3,26,-20575,other,34597
9,3,26,-20550,other,34598
9,3,26,-20525,other,34599
9,3,26,-20500,other,34600
9,3,26,-20475,other,34601
9,3,26,-20450,other,34602
9,3,26,-20425,other,34603
9,3,26,-20400,distractor,34604
9,3,26,-20225,other,34605
9,3,26,-20200,other,34606
9,3,26,-20175,other,34607
9,3,26,-20150,other,34608
9,3,26,-20125,other,34609
9,3,26,-20100,other,34610
9,3,26,-20075,other,34611
9,3,26,-20050,other,34612
9,3,26,-20025,other,34613
9,3,26,-20000,other,34614
9,3,26,-19975,other,34615
9,3,26,-19950,other,34616
9,3,26,-19925,other,34617
9,3,26,-19900,other,34618
9,3,26,-19875,other,34619
9,3,26,-19850,other,34620
9,3,26,-19825,other,34621
9,3,26,-19800,other,34622
9,3,26,-19775,other,34623
9,3,26,-19750,other,34624
9,3,26,-19725,other,34625
9,3,26,-19350,distractor,34626
9,3,26,-19325,distractor,34627
9,3,26,-19300,distractor,34628
9,3,26,-19275,distractor,34629
9,3,26,-19250,distractor,34630
9,3,26,-19225,other,34631
9,3,26,-19200,other,34632
9,3,26,-19175,other,34633
9,3,26,-19150,other,34634
9,3,26,-19125,other,34635
9,3,26,-19100,distractor,34636
9,3,26,-19075,distractor,34637
9,3,26,-19050,distractor,34638
9,3,26,-19025,distractor,34639
9,3,26,-19000,distractor,34640
9,3,26,-18975,distractor,34641
9,3,26,-18950,distractor,34642
9,3,26,-18925,distractor,34643
9,3,26,-18900,distractor,34644
9,3,26,-18875,distractor,34645
9,3,26,-18850,distractor,34646
9,3,26,-18825,distractor,34647
9,3,26,-18800,distractor,34648
9,3,26,-18775,distractor,34649
9,3,26,-18750,distractor,34650
9,3,26,-18725,distractor,34651
9,3,26,-18700,distractor,34652
9,3,26,-18675,distractor,34653
9,3,26,-18500,distractor,34654
9,3,26,-18475,distractor,34655
9,3,26,-18450,distractor,34656
9,3,26,-18425,distractor,34657
9,3,26,-18400,distractor,34658
9,3,26,-18375,distractor,34659
9,3,26,-18350,distractor,34660
9,3,26,-18325,distractor,34661
9,3,26,-18300,distractor,34662
9,3,26,-18275,distractor,34663
9,3,26,-18250,distractor,34664
9,3,26,-18225,distractor,34665
9,3,26,-18200,distractor,34666
9,3,26,-18175,distractor,34667
9,3,26,-18150,distractor,34668
9,3,26,-18125,distractor,34669
9,3,26,-18100,distractor,34670
9,3,26,-18075,distractor,34671
9,3,26,-18050,other,34672
9,3,26,-18025,other,34673
9,3,26,-18000,other,34674
9,3,26,-17975,other,34675
9,3,26,-17950,other,34676
9,3,26,-17925,other,34677
9,3,26,-17900,other,34678
9,3,26,-17875,other,34679
9,3,26,-17850,other,34680
9,3,26,-17825,other,34681
9,3,26,-17800,other,34682
9,3,26,-17775,other,34683
9,3,26,-17750,other,34684
9,3,26,-17725,other,34685
9,3,26,-17700,other,34686
9,3,26,-17675,other,34687
9,3,26,-17650,other,34688
9,3,26,-17625,other,34689
9,3,26,-17600,other,34690
9,3,26,-17575,other,34691
9,3,26,-17550,other,34692
9,3,26,-17525,other,34693
9,3,26,-17500,other,34694
9,3,26,-17475,other,34695
9,3,26,-17450,other,34696
9,3,26,-17425,other,34697
9,3,26,-17400,other,34698
9,3,26,-17375,other,34699
9,3,26,-17350,other,34700
9,3,26,-17325,other,34701
9,3,26,-17300,other,34702
9,3,26,-17275,other,34703
9,3,26,-17250,other,34704
9,3,26,-17225,other,34705
9,3,26,-17200,other,34706
9,3,26,-17175,other,34707
9,3,26,-17150,other,34708
9,3,26,-17125,other,34709
9,3,26,-17100,other,34710
9,3,26,-17075,other,34711
9,3,26,-17050,other,34712
9,3,26,-17025,other,34713
9,3,26,-17000,other,34714
9,3,26,-16975,other,34715
9,3,26,-16950,other,34716
9,3,26,-16925,other,34717
9,3,26,-16900,other,34718
9,3,26,-16875,other,34719
9,3,26,-16850,other,34720
9,3,26,-16825,other,34721
9,3,26,-16800,other,34722
9,3,26,-16775,other,34723
9,3,26,-16750,other,34724
9,3,26,-16725,other,34725
9,3,26,-16700,other,34726
9,3,26,-16675,other,34727
9,3,26,-16650,other,34728
9,3,26,-16625,other,34729
9,3,26,-16600,other,34730
9,3,26,-16575,other,34731
9,3,26,-16550,other,34732
9,3,26,-16525,other,34733
9,3,26,-16500,other,34734
9,3,26,-16475,other,34735
9,3,26,-16450,other,34736
9,3,26,-16425,other,34737
9,3,26,-16400,other,34738
9,3,26,-16375,other,34739
9,3,26,-16350,other,34740
9,3,26,-16325,other,34741
9,3,26,-16300,other,34742
9,3,26,-16275,other,34743
9,3,26,-16250,other,34744
9,3,26,-16225,other,34745
9,3,26,-16200,other,34746
9,3,26,-16175,other,34747
9,3,26,-16150,other,34748
9,3,26,-16125,other,34749
9,3,26,-16100,other,34750
9,3,26,-16075,other,34751
9,3,26,-16050,other,34752
9,3,26,-16025,other,34753
9,3,26,-16000,other,34754
9,3,26,-15975,other,34755
9,3,26,-15950,other,34756
9,3,26,-15925,other,34757
9,3,26,-15900,other,34758
9,3,26,-15875,other,34759
9,3,26,-15850,other,34760
9,3,26,-15825,other,34761
9,3,26,-15800,other,34762
9,3,26,-15775,other,34763
9,3,26,-15750,other,34764
9,3,26,-15725,other,34765
9,3,26,-15700,other,34766
9,3,26,-15675,other,34767
9,3,26,-15650,other,34768
9,3,26,-15625,other,34769
9,3,26,-15600,other,34770
9,3,26,-15575,other,34771
9,3,26,-15550,other,34772
9,3,26,-15525,other,34773
9,3,26,-15500,other,34774
9,3,26,-15475,other,34775
9,3,26,-15450,other,34776
9,3,26,-15425,other,34777
9,3,26,-15400,other,34778
9,3,26,-15375,other,34779
9,3,26,-15350,other,34780
9,3,26,-15325,other,34781
9,3,26,-15300,other,34782
9,3,26,-15275,other,34783
9,3,26,-15250,other,34784
9,3,26,-15225,other,34785
9,3,26,-15200,other,34786
9,3,26,-15175,other,34787
9,3,26,-15150,other,34788
9,3,26,-15125,other,34789
9,3,26,-15100,other,34790
9,3,26,-15075,other,34791
9,3,26,-15050,other,34792
9,3,26,-15025,other,34793
9,3,26,-15000,other,34794
9,3,26,-14975,other,34795
9,3,26,-14950,other,34796
9,3,26,-14925,other,34797
9,3,26,-14900,other,34798
9,3,26,-14875,other,34799
9,3,26,-14850,other,34800
9,3,26,-14825,other,34801
9,3,26,-14800,other,34802
9,3,26,-14775,other,34803
9,3,26,-14750,other,34804
9,3,26,-14725,other,34805
9,3,26,-14700,other,34806
9,3,26,-14675,other,34807
9,3,26,-14650,other,34808
9,3,26,-14625,other,34809
9,3,26,-14600,other,34810
9,3,26,-14575,other,34811
9,3,26,-14550,other,34812
9,3,26,-14525,other,34813
9,3,26,-14500,other,34814
9,3,26,-14475,other,34815
9,3,26,-14450,other,34816
9,3,26,-14425,other,34817
9,3,26,-14400,other,34818
9,3,26,-14375,other,34819
9,3,26,-14350,other,34820
9,3,26,-14325,other,34821
9,3,26,-14300,other,34822
9,3,26,-14275,other,34823
9,3,26,-14250,other,34824
9,3,26,-14225,other,34825
9,3,26,-14200,other,34826
9,3,26,-14175,other,34827
9,3,26,-14150,other,34828
9,3,26,-14125,other,34829
