dataset_id,subject_id,trial_id,t,aoi,aoi_data_id
0,0,0,-12550,target_exit,295
0,0,0,-12525,target_exit,296
0,0,0,-12500,target_exit,297
0,0,0,-12475,target_exit,298
0,0,0,-12450,target_exit,299
0,0,0,-12425,target_exit,300
0,0,0,-12400,target_exit,301
0,0,0,-12375,target_exit,302
0,0,0,-12350,target_exit,303
0,0,0,-12325,target_exit,304
0,0,0,-12300,target_exit,305
0,0,0,-12275,target_exit,306
0,0,0,-12250,target_exit,307
0,0,0,-12225,target_exit,308
0,0,0,-12200,target_exit,309
0,0,0,-12175,target_exit,310
0,0,0,-12125,target_exit,311
0,0,0,-12100,target_exit,312
0,0,0,-12075,other_other,313
0,0,0,-12025,target_exit,314
0,0,0,-12000,target_exit,315
0,0,0,-11975,target_exit,316
0,0,0,-11950,target_exit,317
0,0,0,-11925,target_exit,318
0,0,0,-11900,target_exit,319
0,0,0,-11875,target_exit,320
0,0,0,-11850,target_exit,321
0,0,0,-11825,target_exit,322
0,0,0,-11800,target_exit,323
0,0,0,-11775,target_exit,324
0,0,0,-11750,target_exit,325
0,0,0,-11725,target_exit,326
0,0,0,-11650,target_exit,327
0,0,0,-11625,target_exit,328
0,0,0,-11600,target_exit,329
0,0,0,-11575,target_exit,330
0,0,0,-11550,target_exit,331
0,0,0,-11525,target_exit,332
0,0,0,-11500,target_exit,333
0,0,0,-11475,target_exit,334
0,0,0,-11450,target_exit,335
0,0,0,-11425,target_exit,336
0,0,0,-11400,target_exit,337
0,0,0,-11375,target_exit,338
0,0,0,-11350,target_exit,339
0,0,0,-11325,target_exit,340
0,0,0,-11300,target_exit,341
0,0,0,-11275,target_exit,342
0,0,0,-11250,target_exit,343
0,0,0,-11225,target_exit,344
0,0,0,-11200,target_exit,345
0,0,0,-11175,target_exit,346
0,0,0,-11150,target_exit,347
0,0,0,-11125,target_exit,348
0,0,0,-11100,target_exit,349
0,0,0,-11075,target_exit,350
0,0,0,-11050,target_exit,351
0,0,0,-11025,target_exit,352
0,0,0,-11000,target_exit,353
0,0,0,-10975,target_exit,354
0,0,0,-10950,target_exit,355
0,0,0,-10925,target_exit,356
0,0,0,-10900,target_exit,357
0,0,0,-10875,target_exit,358
0,0,0,-10850,target_exit,359
0,0,0,-10825,target_exit,360
0,0,0,-10800,target_exit,361
0,0,0,-10775,target_exit,362
0,0,0,-10750,target_exit,363
0,0,0,-10725,target_exit,364
0,0,0,-10700,target_exit,365
0,0,0,-10675,target_exit,366
0,0,0,-10650,target_exit,367
0,0,0,-10625,target_exit,368
0,0,0,-10450,target_exit,369
0,0,0,-10425,target_exit,370
0,0,0,-10400,other_other,371
0,0,0,-10375,target_exit,372
0,0,0,-10325,other_other,373
0,0,0,-10300,target_box,374
0,0,0,-10275,other_other,375
0,0,0,-10250,other_other,376
0,0,0,-10225,target_box,377
0,0,0,-10200,target_box,378
0,0,0,-10175,target_exit,379
0,0,0,-10150,other_other,380
0,0,0,-10125,other_other,381
0,0,0,-10100,target_exit,382
0,0,0,-10075,other_other,383
0,0,0,-10050,target_exit,384
0,0,0,-10025,target_exit,385
0,0,0,-10000,target_exit,386
0,0,0,-9975,target_box,387
0,0,0,-9950,target_box,388
0,0,0,-9925,other_other,389
0,0,0,-9900,other_other,390
0,0,0,-9875,target_box,391
0,0,0,-9850,target_box,392
0,0,0,-9825,other_other,393
0,0,0,-9800,other_other,394
0,0,0,-9775,other_other,395
0,0,0,-9750,target_exit,396
0,0,0,-9725,target_exit,397
0,0,0,-9700,target_box,398
0,0,0,-9675,other_other,399
0,0,0,-9650,other_other,400
0,0,0,-9625,target_exit,401
0,0,0,-9600,target_exit,402
0,0,0,-9575,other_other,403
0,0,0,-9550,target_box,404
0,0,0,-9525,target_box,405
