xy_data_id,subject_id,trial_id,x,y,t,point_of_disambiguation
75383,2,17,1009,363,-22632.72200000286,29960
75384,2,17,1012,360,-22616.07800000906,29960
75385,2,17,1025,370,-22599.461999997497,29960
75386,2,17,1033,431,-22582.84200000763,29960
75387,2,17,1035,407,-22566.091000005603,29960
75388,2,17,1033,427,-22549.482000008225,29960
75389,2,17,1030,418,-22532.86100000143,29960
75390,2,17,1034,422,-22516.237000003457,29960
75391,2,17,1036,414,-22499.488000005484,29960
75392,2,17,1035,415,-22482.868000000715,29960
75393,2,17,1037,419,-22466.246000006795,29960
75394,2,17,1036,413,-22449.625,29960
75395,2,17,1040,418,-22433.00300000608,29960
75396,2,17,1040,414,-22416.255000010133,29960
75397,2,17,1037,409,-22399.631999999285,29960
75398,2,17,1038,409,-22383.009000003338,29960
75399,2,17,1038,409,-22366.371000006795,29960
75400,2,17,1036,412,-22349.627000004053,29960
75401,2,17,1040,413,-22332.969999998808,29960
75402,2,17,1040,414,-22316.379000008106,29960
75403,2,17,1041,411,-22299.769000008702,29960
75404,2,17,1044,412,-22283.020999997854,29960
75405,2,17,1046,416,-22266.401000007987,29960
75406,2,17,1052,411,-22249.780000001192,29960
75407,2,17,1074,395,-22233.15800000727,29960
75408,2,17,1070,401,-22216.410000011325,29960
75409,2,17,1072,396,-22199.78900000453,29960
75410,2,17,1069,402,-22183.167999997735,29960
75411,2,17,1073,398,-22166.54700000584,29960
75412,2,17,1074,395,-22149.798000007868,29960
75413,2,17,1074,395,-22133.174000009894,29960
75414,2,17,1070,392,-22116.554000005126,29960
75415,2,17,1070,392,-22099.932000011206,29960
75416,2,17,1071,395,-22083.18600000441,29960
75417,2,17,1073,396,-22066.564999997616,29960
75418,2,17,1071,391,-22049.943000003695,29960
75419,2,17,1072,394,-22033.32000000775,29960
75420,2,17,1070,393,-22016.5720000118,29960
75421,2,17,1070,391,-21999.952000007033,29960
75422,2,17,1068,397,-21983.32800000906,29960
75423,2,17,1068,393,-21966.70600000024,29960
75424,2,17,1065,395,-21949.957000002265,29960
75425,2,17,932,354,-21933.334000006318,29960
75426,2,17,855,357,-21916.712999999523,29960
75427,2,17,857,356,-21900.07800000906,29960
75428,2,17,848,355,-21883.468000009656,29960
75429,2,17,853,355,-21866.72200000286,29960
75430,2,17,849,352,-21850.08600001037,29960
75431,2,17,850,358,-21833.474000006914,29960
75432,2,17,848,357,-21816.854000002146,29960
75433,2,17,851,354,-21800.094000011683,29960
75434,2,17,852,355,-21783.483000010252,29960
75435,2,17,853,356,-21766.857000008225,29960
75436,2,17,852,353,-21750.237000003457,29960
75437,2,17,854,357,-21733.488000005484,29960
75438,2,17,851,358,-21716.865000009537,29960
75439,2,17,853,355,-21700.24500000477,29960
75440,2,17,853,360,-21683.621000006795,29960
75441,2,17,854,357,-21666.875,29960
75442,2,17,853,356,-21650.254000008106,29960
75443,2,17,852,357,-21633.63100001216,29960
75444,2,17,854,355,-21617.006999999285,29960
75445,2,17,852,355,-21600.259000003338,29960
75446,2,17,855,359,-21583.635000005364,29960
75447,2,17,856,362,-21567.012000009418,29960
75448,2,17,841,337,-21550.390000000596,29960
75449,2,17,837,330,-21533.626000002027,29960
75450,2,17,837,330,-21517.006999999285,29960
75451,2,17,835,324,-21500.381999999285,29960
75452,2,17,836,328,-21483.774000003934,29960
75453,2,17,834,328,-21467.02500000596,29960
75454,2,17,838,329,-21450.40300001204,29960
75455,2,17,835,326,-21433.780000001192,29960
75456,2,17,839,324,-21417.143000006676,29960
75457,2,17,838,318,-21400.40800000727,29960
75458,2,17,838,321,-21383.787000000477,29960
75459,2,17,839,319,-21367.15300001204,29960
75460,2,17,839,319,-21350.541000008583,29960
75461,2,17,836,318,-21333.795000001788,29960
75462,2,17,837,314,-21317.163000002503,29960
75463,2,17,840,317,-21300.55000001192,29960
75464,2,17,835,314,-21283.91400000453,29960
75465,2,17,840,320,-21267.287000000477,29960
75466,2,17,835,314,-21250.55600000918,29960
75467,2,17,841,317,-21233.93600000441,29960
75468,2,17,836,316,-21217.309000000358,29960
75469,2,17,837,319,-21200.564999997616,29960
75470,2,17,838,318,-21183.939999997616,29960
75471,2,17,835,315,-21167.321000009775,29960
75472,2,17,835,318,-21150.697999998927,29960
75473,2,17,838,318,-21134.07500000298,29960
75474,2,17,836,314,-21117.326000005007,29960
75475,2,17,833,318,-21100.704000011086,29960
75476,2,17,836,317,-21084.08100000024,29960
75477,2,17,833,315,-21067.459000006318,29960
75478,2,17,833,314,-21050.71100001037,29960
75479,2,17,832,312,-21034.086999997497,29960
75480,2,17,833,314,-21017.46400000155,29960
75481,2,17,836,310,-21000.84200000763,29960
75482,2,17,836,325,-20984.098000004888,29960
75483,2,17,837,314,-20967.474000006914,29960
75484,2,17,837,316,-20950.851000010967,29960
75485,2,17,838,312,-20934.232000008225,29960
75486,2,17,834,317,-20917.483000010252,29960
75487,2,17,840,317,-20900.863000005484,29960
75488,2,17,834,317,-20884.24199999869,29960
75489,2,17,840,313,-20867.619000002742,29960
75490,2,17,838,317,-20850.87000000477,29960
75491,2,17,837,314,-20834.246000006795,29960
75492,2,17,841,314,-20817.62800000608,29960
75493,2,17,837,318,-20801.005000010133,29960
75494,2,17,841,314,-20784.25800000131,29960
75495,2,17,839,323,-20767.63300000131,29960
75496,2,17,840,315,-20751.012000009418,29960
75497,2,17,842,320,-20734.38899999857,29960
75498,2,17,841,314,-20717.64200000465,29960
75499,2,17,840,317,-20701.019000008702,29960
75500,2,17,839,320,-20684.39500001073,29960
75501,2,17,842,314,-20667.770999997854,29960
75502,2,17,844,320,-20651.151000007987,29960
75503,2,17,842,320,-20634.402000010014,29960
75504,2,17,840,313,-20617.78100000322,29960
75505,2,17,847,321,-20601.15600000322,29960
75506,2,17,846,315,-20584.535000011325,29960
75507,2,17,848,316,-20567.787000000477,29960
75508,2,17,848,312,-20551.163000002503,29960
75509,2,17,861,318,-20534.54200001061,29960
75510,2,17,866,322,-20517.917999997735,29960
75511,2,17,865,320,-20501.17200000584,29960
75512,2,17,869,317,-20484.528999999166,29960
75513,2,17,865,322,-20467.913000002503,29960
75514,2,17,867,326,-20451.292999997735,29960
75515,2,17,868,323,-20434.555000007153,29960
75516,2,17,866,321,-20417.93299999833,29960
75517,2,17,868,322,-20401.312000006437,29960
75518,2,17,867,321,-20384.689999997616,29960
75519,2,17,865,320,-20367.94200000167,29960
75520,2,17,870,324,-20351.32000000775,29960
75521,2,17,865,327,-20334.6970000118,29960
75522,2,17,865,321,-20318.072999998927,29960
75523,2,17,870,324,-20301.32500000298,29960
75524,2,17,869,324,-20284.70300000906,29960
75525,2,17,868,323,-20268.079999998212,29960
75526,2,17,866,328,-20251.4470000118,29960
75527,2,17,868,327,-20234.69200000167,29960
75528,2,17,869,322,-20218.07500000298,29960
75529,2,17,866,320,-20201.44500000775,29960
75530,2,17,866,322,-20184.841000005603,29960
75531,2,17,866,322,-20168.091000005603,29960
75532,2,17,871,321,-20151.469999998808,29960
75533,2,17,870,321,-20134.84700000286,29960
75534,2,17,872,323,-20118.224000006914,29960
75535,2,17,872,327,-20101.47500000894,29960
75536,2,17,873,323,-20084.854000002146,29960
75537,2,17,871,321,-20068.233000010252,29960
75538,2,17,751,411,-20051.612000003457,29960
75539,2,17,619,611,-20034.863000005484,29960
75540,2,17,578,846,-20018.24199999869,29960
75544,2,17,668,980,-19951.627000004053,29960
75545,2,17,672,965,-19935.00300000608,29960
75546,2,17,675,953,-19918.379000008106,29960
75547,2,17,667,964,-19901.756999999285,29960
75548,2,17,668,961,-19885.013000011444,29960
75549,2,17,672,959,-19868.390000000596,29960
75550,2,17,670,952,-19851.76700000465,29960
75551,2,17,604,836,-19835.14500001073,29960
75552,2,17,599,877,-19818.398000001907,29960
75553,2,17,596,843,-19801.777000010014,29960
75554,2,17,591,858,-19785.15300001204,29960
75555,2,17,593,853,-19768.528999999166,29960
75556,2,17,589,853,-19751.78100000322,29960
75557,2,17,592,854,-19735.163000002503,29960
75558,2,17,591,851,-19718.538000002503,29960
75559,2,17,590,850,-19701.916000008583,29960
75560,2,17,584,849,-19685.170000001788,29960
75561,2,17,582,845,-19668.546000003815,29960
75562,2,17,588,848,-19651.92500001192,29960
75563,2,17,587,849,-19635.305000007153,29960
75564,2,17,587,850,-19618.55600000918,29960
75565,2,17,581,847,-19601.935000002384,29960
75566,2,17,588,850,-19585.310000002384,29960
75567,2,17,581,851,-19568.68900001049,29960
75568,2,17,585,855,-19551.939999997616,29960
75569,2,17,578,851,-19535.318000003695,29960
75570,2,17,584,850,-19518.69500000775,29960
75571,2,17,579,851,-19502.072999998927,29960
75572,2,17,581,850,-19485.45000000298,29960
75573,2,17,580,850,-19468.704999998212,29960
75574,2,17,664,810,-19452.079999998212,29960
75575,2,17,725,800,-19435.446000009775,29960
75576,2,17,729,794,-19418.818000003695,29960
75577,2,17,734,789,-19402.087999999523,29960
75578,2,17,732,795,-19385.46100001037,29960
75579,2,17,733,790,-19368.841000005603,29960
75580,2,17,732,792,-19352.219999998808,29960
75581,2,17,729,791,-19335.47200000286,29960
75582,2,17,731,791,-19318.851000010967,29960
75583,2,17,732,788,-19302.230000004172,29960
75584,2,17,728,784,-19285.608000010252,29960
75585,2,17,733,789,-19268.862000003457,29960
75586,2,17,724,791,-19252.23900000751,29960
75587,2,17,727,784,-19235.616000011563,29960
75588,2,17,729,781,-19218.994000002742,29960
75589,2,17,728,789,-19202.246000006795,29960
75590,2,17,726,788,-19185.625,29960
75591,2,17,726,783,-19168.98600000143,29960
75592,2,17,728,789,-19152.369000002742,29960
75593,2,17,723,788,-19135.630000010133,29960
75594,2,17,724,787,-19119.00800000131,29960
75595,2,17,728,786,-19102.385000005364,29960
75596,2,17,723,788,-19085.763000011444,29960
75597,2,17,727,788,-19069.01700000465,29960
75598,2,17,728,786,-19052.394000008702,29960
75599,2,17,727,793,-19035.770999997854,29960
75600,2,17,728,791,-19019.151000007987,29960
75601,2,17,728,789,-19002.403999999166,29960
75602,2,17,698,794,-18985.782000005245,29960
75603,2,17,704,797,-18969.16099999845,29960
75604,2,17,700,796,-18952.538000002503,29960
75605,2,17,703,791,-18935.791000008583,29960
75606,2,17,702,793,-18919.167999997735,29960
75607,2,17,703,799,-18902.546000003815,29960
75608,2,17,702,794,-18885.925999999046,29960
75609,2,17,706,800,-18869.177000001073,29960
75610,2,17,704,795,-18852.555000007153,29960
75611,2,17,782,615,-18835.934000000358,29960
75612,2,17,877,474,-18819.312000006437,29960
75613,2,17,962,371,-18802.675999999046,29960
75614,2,17,944,395,-18785.940999999642,29960
75615,2,17,964,377,-18769.321000009775,29960
75616,2,17,954,392,-18752.684000000358,29960
75617,2,17,959,389,-18736.074000000954,29960
75618,2,17,956,394,-18719.32800000906,29960
75619,2,17,954,395,-18702.694000005722,29960
75620,2,17,957,392,-18686.084000006318,29960
75621,2,17,957,401,-18669.462999999523,29960
75622,2,17,956,396,-18652.699000000954,29960
75623,2,17,954,395,-18636.09200000763,29960
75624,2,17,957,386,-18619.468000009656,29960
75625,2,17,953,398,-18602.849000006914,29960
75626,2,17,956,390,-18586.10300000012,29960
75627,2,17,952,398,-18569.479000002146,29960
75628,2,17,893,388,-18552.858000010252,29960
75629,2,17,882,417,-18536.233000010252,29960
75630,2,17,882,397,-18519.487000003457,29960
75631,2,17,872,405,-18502.863000005484,29960
75632,2,17,878,402,-18486.240000009537,29960
75633,2,17,876,407,-18469.618000000715,29960
75634,2,17,875,413,-18452.869000002742,29960
75635,2,17,877,406,-18436.248000010848,29960
75636,2,17,879,407,-18419.62800000608,29960
75637,2,17,884,408,-18402.988000005484,29960
75638,2,17,883,407,-18386.244000002742,29960
75639,2,17,879,405,-18369.618000000715,29960
75640,2,17,882,407,-18353.006999999285,29960
75641,2,17,882,413,-18336.387000009418,29960
75642,2,17,881,411,-18319.641000002623,29960
75643,2,17,885,412,-18303.018000006676,29960
75644,2,17,882,412,-18286.393000006676,29960
75645,2,17,885,413,-18269.760000005364,29960
75646,2,17,888,416,-18253.151000007987,29960
75647,2,17,890,411,-18236.402000010014,29960
75648,2,17,889,411,-18219.77199999988,29960
75649,2,17,892,413,-18203.1590000093,29960
75650,2,17,889,413,-18186.53599999845,29960
75651,2,17,891,418,-18169.780000001192,29960
75652,2,17,896,415,-18153.16700001061,29960
75653,2,17,952,479,-18136.532000005245,29960
75654,2,17,942,522,-18119.907000005245,29960
75655,2,17,950,506,-18103.15800000727,29960
75656,2,17,953,528,-18086.53900000453,29960
75657,2,17,952,515,-18069.92500001192,29960
75658,2,17,953,523,-18053.304000005126,29960
75659,2,17,950,519,-18036.55600000918,29960
75660,2,17,946,519,-18019.932000011206,29960
75661,2,17,953,516,-18003.309000000358,29960
75662,2,17,951,519,-17986.687000006437,29960
75663,2,17,952,519,-17969.93900001049,29960
75664,2,17,952,519,-17953.314999997616,29960
75665,2,17,949,518,-17936.693000003695,29960
75666,2,17,951,516,-17920.069000005722,29960
75667,2,17,952,516,-17903.321000009775,29960
75668,2,17,956,519,-17886.70000000298,29960
75669,2,17,928,461,-17870.079000011086,29960
75670,2,17,931,474,-17853.45600000024,29960
75671,2,17,933,474,-17836.710000008345,29960
75672,2,17,931,468,-17820.08600001037,29960
75673,2,17,932,469,-17803.461999997497,29960
75674,2,17,925,469,-17786.83600001037,29960
75675,2,17,932,469,-17770.094000011683,29960
75676,2,17,934,464,-17753.47200000286,29960
75677,2,17,928,468,-17736.848000004888,29960
75678,2,17,932,469,-17720.229000002146,29960
75679,2,17,933,469,-17703.480000004172,29960
75680,2,17,929,472,-17686.858000010252,29960
75681,2,17,930,469,-17670.237000003457,29960
75682,2,17,931,470,-17653.615000009537,29960
75683,2,17,932,470,-17636.99199999869,29960
75684,2,17,930,468,-17620.244000002742,29960
75685,2,17,928,468,-17603.623999997973,29960
75686,2,17,928,465,-17587,29960
75687,2,17,928,467,-17570.37800000608,29960
75688,2,17,930,467,-17553.629000008106,29960
75689,2,17,933,466,-17537.00600001216,29960
75690,2,17,929,467,-17520.384000003338,29960
75691,2,17,924,468,-17503.76100000739,29960
75692,2,17,934,467,-17487.01399999857,29960
75693,2,17,929,468,-17470.390000000596,29960
75694,2,17,929,468,-17453.77000001073,29960
75695,2,17,929,468,-17437.145999997854,29960
75696,2,17,928,466,-17420.40000000596,29960
75697,2,17,930,472,-17403.776000007987,29960
75698,2,17,929,468,-17387.15300001204,29960
75699,2,17,933,467,-17370.530000001192,29960
75700,2,17,930,469,-17353.778999999166,29960
75701,2,17,930,470,-17337.141000002623,29960
75702,2,17,933,468,-17320.523000001907,29960
75703,2,17,932,465,-17303.89200000465,29960
75704,2,17,931,468,-17287.15300001204,29960
75705,2,17,933,471,-17270.542999997735,29960
75706,2,17,967,436,-17253.921000003815,29960
75707,2,17,1030,407,-17237.30000001192,29960
75708,2,17,1056,382,-17220.55000001192,29960
75709,2,17,1055,390,-17203.9280000031,29960
75710,2,17,1060,387,-17187.305000007153,29960
75711,2,17,1061,388,-17170.684000000358,29960
75712,2,17,1060,388,-17153.93600000441,29960
75713,2,17,1060,388,-17137.314999997616,29960
75714,2,17,1057,387,-17120.69500000775,29960
75715,2,17,1057,384,-17104.07000000775,29960
75716,2,17,1059,386,-17087.447999998927,29960
75717,2,17,1058,385,-17070.685000002384,29960
75718,2,17,1059,390,-17054.064999997616,29960
75719,2,17,1063,386,-17037.440999999642,29960
75720,2,17,1061,381,-17020.819000005722,29960
75721,2,17,1060,387,-17004.082000002265,29960
75722,2,17,1061,387,-16987.459000006318,29960
75723,2,17,1057,392,-16970.837999999523,29960
75724,2,17,1056,390,-16954.212999999523,29960
75725,2,17,1059,393,-16937.468000009656,29960
75726,2,17,1053,386,-16920.846000000834,29960
75727,2,17,967,449,-16904.224000006914,29960
75728,2,17,998,428,-16887.60000000894,29960
75729,2,17,979,447,-16870.854000002146,29960
75730,2,17,981,440,-16854.232000008225,29960
75731,2,17,976,443,-16837.60900001228,29960
75732,2,17,977,444,-16820.984999999404,29960
75733,2,17,979,440,-16804.23900000751,29960
75734,2,17,978,440,-16787.61699999869,29960
75735,2,17,983,440,-16770.99700000882,29960
75736,2,17,983,444,-16754.373999997973,29960
75737,2,17,977,442,-16737.623999997973,29960
75738,2,17,978,440,-16721.00300000608,29960
75739,2,17,978,441,-16704.38100001216,29960
75740,2,17,979,440,-16687.759000003338,29960
75741,2,17,977,438,-16671.01100000739,29960
75742,2,17,976,439,-16654.387000009418,29960
75743,2,17,980,444,-16637.76399999857,29960
75744,2,17,994,408,-16621.141000002623,29960
75745,2,17,1007,379,-16604.39200000465,29960
75746,2,17,997,399,-16587.773000001907,29960
75747,2,17,1003,386,-16571.149000003934,29960
75748,2,17,1002,395,-16554.527000010014,29960
75749,2,17,1008,391,-16537.77800001204,29960
75750,2,17,1008,392,-16521.153999999166,29960
75751,2,17,1009,391,-16504.53100000322,29960
75752,2,17,1012,388,-16487.9090000093,29960
75753,2,17,1004,393,-16471.160000011325,29960
75754,2,17,1007,393,-16454.53599999845,29960
75755,2,17,1009,392,-16437.916000008583,29960
75756,2,17,1004,390,-16421.292999997735,29960
75757,2,17,1006,391,-16404.548000007868,29960
75758,2,17,1007,389,-16387.923000007868,29960
75759,2,17,1013,372,-16371.300999999046,29960
75760,2,17,1021,359,-16354.679000005126,29960
75761,2,17,1021,359,-16338.057000011206,29960
75762,2,17,1018,357,-16321.31100000441,29960
75763,2,17,1022,362,-16304.68900001049,29960
75764,2,17,1022,361,-16288.068000003695,29960
75765,2,17,1023,358,-16271.427000001073,29960
75766,2,17,1022,362,-16254.68600000441,29960
75767,2,17,1018,359,-16238.063000008464,29960
75768,2,17,1021,360,-16221.435000002384,29960
75769,2,17,1017,361,-16204.821000009775,29960
75770,2,17,1018,353,-16188.082000002265,29960
75771,2,17,1012,356,-16171.459000006318,29960
75772,2,17,1016,357,-16154.836999997497,29960
75773,2,17,1016,357,-16138.215000003576,29960
75774,2,17,1011,360,-16121.468000009656,29960
75775,2,17,1020,360,-16104.847000002861,29960
75776,2,17,1014,361,-16088.223000004888,29960
75777,2,17,1010,360,-16071.604000002146,29960
75778,2,17,1014,362,-16054.855000004172,29960
75779,2,17,1011,363,-16038.233000010252,29960
75780,2,17,1014,360,-16021.613000005484,29960
75781,2,17,1010,361,-16004.987000003457,29960
75782,2,17,1012,367,-15988.179000005126,29960
75783,2,17,1019,358,-15971.60300000012,29960
75784,2,17,1009,360,-15954.983000010252,29960
75785,2,17,1006,358,-15938.356000006199,29960
75786,2,17,1014,360,-15921.747000008821,29960
75787,2,17,1008,363,-15904.998999997973,29960
75788,2,17,1002,371,-15888.37800000608,29960
75789,2,17,917,499,-15871.756999999285,29960
75790,2,17,931,486,-15855.136000007391,29960
75791,2,17,920,513,-15838.38899999857,29960
75792,2,17,920,508,-15821.765000000596,29960
75793,2,17,922,501,-15805.145000010729,29960
75794,2,17,920,510,-15788.520999997854,29960
75795,2,17,921,503,-15771.77199999988,29960
75796,2,17,917,502,-15755.151000007987,29960
75797,2,17,921,508,-15738.527000010014,29960
75798,2,17,919,505,-15721.903999999166,29960
75799,2,17,920,502,-15705.157000005245,29960
75800,2,17,920,506,-15688.532000005245,29960
75801,2,17,919,509,-15671.913000002503,29960
75802,2,17,920,510,-15655.278999999166,29960
75803,2,17,919,507,-15638.541000008583,29960
75804,2,17,924,508,-15621.917999997735,29960
75805,2,17,925,508,-15605.283000007272,29960
75806,2,17,923,506,-15588.673000007868,29960
75807,2,17,920,508,-15571.924000009894,29960
75808,2,17,919,507,-15555.28900000453,29960
75809,2,17,923,504,-15538.679000005126,29960
75810,2,17,928,512,-15522.057000011206,29960
75811,2,17,924,508,-15505.298000007868,29960
75812,2,17,919,507,-15488.687000006437,29960
75813,2,17,929,504,-15472.067000001669,29960
75814,2,17,929,509,-15455.443000003695,29960
75815,2,17,963,463,-15438.695000007749,29960
75816,2,17,967,445,-15422.072999998927,29960
75817,2,17,987,397,-15405.449000000954,29960
75818,2,17,980,409,-15388.82500000298,29960
75819,2,17,990,391,-15372.077000007033,29960
75820,2,17,987,393,-15355.454999998212,29960
75821,2,17,986,396,-15338.833000004292,29960
75822,2,17,988,397,-15322.210000008345,29960
75823,2,17,985,396,-15305.462999999523,29960
75824,2,17,987,402,-15288.840000003576,29960
75825,2,17,983,399,-15272.21700000763,29960
75826,2,17,983,398,-15255.596000000834,29960
75827,2,17,985,397,-15238.847000002861,29960
75828,2,17,983,395,-15222.226000010967,29960
75829,2,17,979,393,-15205.601999998093,29960
75830,2,17,980,396,-15188.968000009656,29960
75831,2,17,985,393,-15172.320000007749,29960
75832,2,17,981,391,-15155.58900000155,29960
75833,2,17,984,392,-15138.971000000834,29960
75834,2,17,982,388,-15122.349000006914,29960
75835,2,17,982,392,-15105.738000005484,29960
75836,2,17,982,390,-15088.993000000715,29960
75837,2,17,981,394,-15072.359999999404,29960
75838,2,17,980,392,-15055.745000004768,29960
75839,2,17,981,391,-15039.125,29960
75840,2,17,976,393,-15022.368000000715,29960
75841,2,17,977,391,-15005.748999997973,29960
75842,2,17,980,391,-14989.13100001216,29960
75843,2,17,979,389,-14972.50600001216,29960
75844,2,17,975,389,-14955.760000005364,29960
75845,2,17,954,372,-14939.13899999857,29960
75846,2,17,960,382,-14922.497000008821,29960
75847,2,17,955,374,-14905.876000002027,29960
75848,2,17,960,377,-14889.13100001216,29960
75849,2,17,959,379,-14872.50600001216,29960
75850,2,17,957,378,-14855.887000009418,29960
75851,2,17,957,376,-14839.27500000596,29960
75852,2,17,959,377,-14822.52500000596,29960
75853,2,17,957,378,-14805.903999999166,29960
75854,2,17,959,381,-14789.282000005245,29960
75855,2,17,956,380,-14772.660000011325,29960
75856,2,17,957,380,-14755.91099999845,29960
75857,2,17,963,378,-14739.28900000453,29960
75858,2,17,960,380,-14722.666000008583,29960
75859,2,17,953,384,-14706.042999997735,29960
75860,2,17,956,383,-14689.296000003815,29960
75861,2,17,955,376,-14672.675000011921,29960
75862,2,17,954,382,-14656.050999999046,29960
75863,2,17,958,381,-14639.425999999046,29960
75864,2,17,955,383,-14622.807000011206,29960
75865,2,17,955,386,-14606.060000002384,29960
75866,2,17,959,382,-14589.43600000441,29960
75867,2,17,959,381,-14572.818000003695,29960
75868,2,17,957,381,-14556.196000009775,29960
75869,2,17,1102,462,-14539.444000005722,29960
75870,2,17,1266,562,-14522.824000000954,29960
75871,2,17,1382,692,-14506.20300000906,29960
75872,2,17,1416,925,-14489.579000011086,29960
75881,2,17,1436,816,-14339.599000006914,29960
75882,2,17,1435,816,-14322.983000010252,29960
75883,2,17,1430,819,-14306.359000012279,29960
75884,2,17,1433,823,-14289.73600000143,29960
75885,2,17,1437,819,-14272.98900000751,29960
75886,2,17,1432,818,-14256.366999998689,29960
75887,2,17,1429,821,-14239.746000006795,29960
75888,2,17,1426,821,-14223.121000006795,29960
75889,2,17,1429,821,-14206.373999997973,29960
75890,2,17,1433,823,-14189.755000010133,29960
75891,2,17,1425,822,-14173.131999999285,29960
75892,2,17,1423,820,-14156.510000005364,29960
75893,2,17,1392,838,-14139.760000005364,29960
75894,2,17,1380,856,-14123.129000008106,29960
75895,2,17,1381,855,-14106.501000002027,29960
75896,2,17,1377,856,-14089.876000002027,29960
75897,2,17,1377,853,-14073.12800000608,29960
75898,2,17,1373,855,-14056.519000008702,29960
75899,2,17,1376,857,-14039.89699999988,29960
75900,2,17,1374,860,-14023.276000007987,29960
75901,2,17,1373,859,-14006.655000001192,29960
75902,2,17,1375,862,-13989.908000007272,29960
75903,2,17,1372,857,-13973.287000000477,29960
75904,2,17,1371,858,-13956.663000002503,29960
75905,2,17,1376,860,-13940.041000008583,29960
75906,2,17,1371,853,-13923.291000008583,29960
75907,2,17,1375,858,-13906.668999999762,29960
75908,2,17,1374,861,-13890.045000001788,29960
75909,2,17,1411,855,-13873.425000011921,29960
75910,2,17,1416,854,-13856.677000001073,29960
75911,2,17,1417,856,-13840.038000002503,29960
75912,2,17,1416,857,-13823.418999999762,29960
75913,2,17,1423,857,-13806.8030000031,29960
75914,2,17,1418,853,-13790.06100000441,29960
75915,2,17,1419,858,-13773.43600000441,29960
75916,2,17,1420,855,-13756.815999999642,29960
75917,2,17,1419,856,-13740.192000001669,29960
75918,2,17,1420,856,-13723.444000005722,29960
75919,2,17,1418,857,-13706.822999998927,29960
75920,2,17,1419,857,-13690.20000000298,29960
75921,2,17,1419,854,-13673.579000011086,29960
75922,2,17,1423,858,-13656.831000000238,29960
75923,2,17,1419,853,-13640.210000008345,29960
75924,2,17,1419,857,-13623.586000010371,29960
75925,2,17,1421,859,-13606.965000003576,29960
75926,2,17,1421,854,-13590.215000003576,29960
75927,2,17,1424,856,-13573.594000011683,29960
75928,2,17,1423,856,-13556.969000011683,29960
75929,2,17,1418,857,-13540.348000004888,29960
75930,2,17,1420,857,-13523.599000006914,29960
75931,2,17,1421,858,-13506.976999998093,29960
75932,2,17,1419,856,-13490.356000006199,29960
75933,2,17,1421,854,-13473.734000012279,29960
75934,2,17,1426,856,-13457.112000003457,29960
75935,2,17,1421,855,-13440.363000005484,29960
75936,2,17,1420,856,-13423.741999998689,29960
75937,2,17,1422,854,-13407.118000000715,29960
75938,2,17,1425,855,-13390.495000004768,29960
75939,2,17,1442,854,-13373.747000008821,29960
75940,2,17,1439,856,-13357.123999997973,29960
75941,2,17,1442,860,-13340.502000004053,29960
75942,2,17,1439,858,-13323.88100001216,29960
75943,2,17,1437,847,-13307.135000005364,29960
75944,2,17,1442,853,-13290.512000009418,29960
75945,2,17,1442,854,-13273.891000002623,29960
75946,2,17,1446,856,-13257.268000006676,29960
75947,2,17,1442,856,-13240.519000008702,29960
75948,2,17,1443,854,-13223.89699999988,29960
75949,2,17,1440,855,-13207.27500000596,29960
75950,2,17,1444,855,-13190.652000010014,29960
75951,2,17,1449,854,-13173.905000001192,29960
75952,2,17,1440,857,-13157.280000001192,29960
75953,2,17,1348,799,-13140.658000007272,29960
75954,2,17,1161,623,-13124.037000000477,29960
75955,2,17,1033,495,-13107.290000006557,29960
75956,2,17,962,502,-13090.667999997735,29960
75957,2,17,990,403,-13074.038000002503,29960
75963,2,17,996,359,-12974.057999998331,29960
75964,2,17,996,362,-12957.43600000441,29960
75965,2,17,999,363,-12940.812000006437,29960
75966,2,17,1001,362,-12924.190999999642,29960
75967,2,17,999,361,-12907.443000003695,29960
75968,2,17,1003,362,-12890.818000003695,29960
75969,2,17,998,366,-12874.195000007749,29960
75970,2,17,999,366,-12857.57500000298,29960
75971,2,17,1000,365,-12840.82800000906,29960
75972,2,17,1003,363,-12824.204999998212,29960
75973,2,17,1000,363,-12807.579000011086,29960
75974,2,17,994,364,-12790.944000005722,29960
75975,2,17,965,405,-12774.199000000954,29960
75976,2,17,972,391,-12757.577000007033,29960
75977,2,17,970,396,-12740.966000005603,29960
75978,2,17,977,397,-12724.341000005603,29960
75979,2,17,974,400,-12707.718000009656,29960
75980,2,17,974,393,-12690.971000000834,29960
75981,2,17,973,396,-12674.35000000894,29960
75982,2,17,971,399,-12657.72800000012,29960
75983,2,17,971,398,-12641.107000008225,29960
75984,2,17,975,400,-12624.358000010252,29960
75985,2,17,974,391,-12607.734999999404,29960
75986,2,17,761,683,-12591.115000009537,29960
75987,2,17,722,847,-12574.490000009537,29960
75988,2,17,715,825,-12557.746000006795,29960
75989,2,17,701,884,-12541.125,29960
75990,2,17,716,845,-12524.5,29960
75991,2,17,706,858,-12507.866999998689,29960
75992,2,17,712,853,-12491.131999999285,29960
75993,2,17,708,855,-12474.510000005364,29960
75994,2,17,706,854,-12457.873999997973,29960
75995,2,17,704,853,-12441.265000000596,29960
75996,2,17,707,851,-12424.516000002623,29960
75997,2,17,703,853,-12407.881999999285,29960
75998,2,17,705,851,-12391.27199999988,29960
